pqb,prb,pwr,pte,pol,pp,pk,pdl,plb,pdb,Speed,Height,Weight,Injury,Stamina,Short Route,Medium Route,Deep Route,Power Run,Speed Run,Short Pass,Medium Pass,Deep Pass,Run Block,Pass Block,Run Rush,Pass Rush,Tackle,Man Coverage,Zone Coverage,Kick Power,Kick Accuracy,Salary
0,0,0,0,0,0,0,1,0,0,0.46,0.6,0.636363636,0.642857143,0.361111111,0.170454545,0.177777778,0.168539326,0.226190476,0.227848101,0.053191489,0.010752688,0.02247191,0.417582418,0.409090909,0.729411765,0.704545455,0.743902439,0.108695652,0.144444444,0.239130435,0.193548387,0.218672704
0,0,0,0,0,1,0,0,0,0,0.64,0.466666667,0.140909091,0.428571429,0.694444444,0.079545455,0.1,0.101123596,0.107142857,0.050632911,0.468085106,0.387096774,0.325842697,0.076923077,0.022727273,0.282352941,0.204545455,0.182926829,0.119565217,0.188888889,0.97826087,0.860215054,0.368784518
0,1,0,0,0,0,0,0,0,0,0.88,0.266666667,0.254545455,0.928571429,0.777777778,0.636363636,0.6,0.573033708,0.869047619,0.873417722,0.308510638,0.23655914,0.202247191,0.296703297,0.488636364,0.317647059,0.329545455,0.304878049,0.152173913,0.277777778,0.163043478,0.086021505,0.419374279
0,0,0,0,0,0,0,0,0,1,0.84,0.4,0.159090909,0.535714286,0.666666667,0.534090909,0.488888889,0.460674157,0.452380952,0.632911392,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.482352941,0.602272727,0.585365854,0.717391304,0.7,0.152173913,0.096774194,0.145686568
0,0,0,0,0,0,0,0,1,0,0.84,0.533333333,0.336363636,0.785714286,0.611111111,0.284090909,0.277777778,0.247191011,0.547619048,0.670886076,0.329787234,0.279569892,0.258426966,0.417582418,0.295454545,0.776470588,0.75,0.792682927,0.630434783,0.677777778,0.097826087,0.086021505,0.446497224
0,0,0,0,0,0,0,0,0,1,0.86,0.466666667,0.159090909,0.714285714,0.833333333,0.397727273,0.377777778,0.359550562,0.25,0.481012658,0.106382979,0.053763441,0.02247191,0.296703297,0.215909091,0.541176471,0.590909091,0.707317073,0.858695652,0.888888889,0.141304348,0.11827957,0.465408573
0,0,0,0,0,0,0,1,0,0,0.66,0.733333333,0.422727273,0.678571429,0.361111111,0.488636364,0.488888889,0.471910112,0.488095238,0.493670886,0.531914894,0.483870968,0.426966292,0.417582418,0.409090909,0.741176471,0.738636364,0.817073171,0.293478261,0.422222222,0.097826087,0.064516129,0.415801009
1,0,0,0,0,0,0,0,0,0,0.74,0.533333333,0.263636364,0.571428571,0.5,0.272727273,0.233333333,0.213483146,0.488095238,0.556962025,0.744680851,0.741935484,0.730337079,0.131868132,0.102272727,0.176470588,0.170454545,0.170731707,0.076086957,0.122222222,0.206521739,0.172043011,0.423626006
1,0,0,0,0,0,0,0,0,0,0.68,0.4,0.209090909,0.75,0.388888889,0.136363636,0.144444444,0.134831461,0.511904762,0.594936709,0.776595745,0.698924731,0.752808989,0.186813187,0.090909091,0.141176471,0.170454545,0.146341463,0.076086957,0.077777778,0.554347826,0.494623656,0.378961571
0,0,0,0,0,0,0,1,0,0,0.64,0.666666667,0.486363636,0.75,0.555555556,0.420454545,0.4,0.382022472,0.404761905,0.405063291,0.042553191,0.010752688,0.011235955,0.472527473,0.443181818,0.682352941,0.693181818,0.731707317,0.184782609,0.233333333,0.293478261,0.247311828,0.423626006
0,0,0,0,0,0,0,0,0,1,0.78,0.4,0.181818182,0.857142857,0.611111111,0.431818182,0.4,0.393258427,0.488095238,0.658227848,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.529411765,0.579545455,0.658536585,0.706521739,0.633333333,0.206521739,0.215053763,0.229152166
0,1,0,0,0,0,0,0,0,0,0.84,0.2,0.25,0.642857143,0.75,0.590909091,0.566666667,0.528089888,0.773809524,0.810126582,0.372340426,0.322580645,0.269662921,0.461538462,0.534090909,0.211764706,0.261363636,0.219512195,0.054347826,0.111111111,0.086956522,0.075268817,0.423626006
0,0,0,0,0,0,1,0,0,0,0.4,0.733333333,0.268181818,0.25,0.583333333,0.136363636,0.155555556,0.157303371,0.119047619,0.126582278,0.308510638,0.279569892,0.247191011,0.120879121,0.102272727,0.152941176,0.125,0.146341463,0.054347826,0.055555556,0.934782609,0.677419355,0.423626006
0,0,0,0,0,0,0,0,0,1,0.82,0.533333333,0.190909091,0.785714286,0.805555556,0.5,0.5,0.483146067,0.476190476,0.64556962,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.623529412,0.647727273,0.731707317,0.695652174,0.788888889,0.152173913,0.161290323,0.456563367
0,0,0,0,1,0,0,0,0,0,0.36,0.933333333,0.686363636,0.642857143,0.638888889,0.215909091,0.222222222,0.213483146,0.202380952,0.189873418,0.010638298,0.010752688,0.02247191,0.659340659,0.670454545,0.305882353,0.306818182,0.280487805,0.076086957,0.1,0.032608696,0.064516129,0.401895138
0,0,1,0,0,0,0,0,0,0,0.76,0.533333333,0.204545455,0.535714286,0.527777778,0.738636364,0.744444444,0.741573034,0.619047619,0.746835443,0.382978723,0.333333333,0.314606742,0.472527473,0.295454545,0.294117647,0.318181818,0.317073171,0.108695652,0.2,0.434782609,0.387096774,0.207381896
0,0,0,0,0,0,0,1,0,0,0.4,0.6,0.677272727,0.607142857,0.472222222,0.102272727,0.077777778,0.056179775,0.166666667,0.189873418,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.823529412,0.772727273,0.841463415,0.173913043,0.233333333,0.108695652,0.064516129,0.473748055
0,0,0,0,0,0,0,0,0,1,0.78,0.333333333,0.15,0.678571429,0.694444444,0.420454545,0.4,0.370786517,0.452380952,0.607594937,0.010638298,0.010752688,0.02247191,0.120879121,0.045454545,0.576470588,0.625,0.670731707,0.706521739,0.766666667,0.119565217,0.11827957,0.230589628
0,0,0,0,0,0,0,0,1,0,0.66,0.733333333,0.395454545,0.678571429,0.5,0.181818182,0.166666667,0.157303371,0.285714286,0.35443038,0.010638298,0.010752688,0.011235955,0.417582418,0.409090909,0.741176471,0.738636364,0.792682927,0.25,0.288888889,0.086956522,0.075268817,0.364848601
0,0,0,0,0,0,0,0,0,1,0.88,0.333333333,0.090909091,0.678571429,0.694444444,0.465909091,0.444444444,0.438202247,0.404761905,0.582278481,0.404255319,0.365591398,0.337078652,0.252747253,0.181818182,0.376470588,0.5,0.512195122,0.652173913,0.766666667,0.141304348,0.172043011,0.416602666
0,0,1,0,0,0,0,0,0,0,0.82,0.666666667,0.254545455,0.571428571,0.694444444,0.840909091,0.833333333,0.820224719,0.761904762,0.848101266,0.574468085,0.516129032,0.516853933,0.604395604,0.329545455,0.258823529,0.272727273,0.256097561,0.195652174,0.255555556,0.130434783,0.096774194,0.785093551
0,0,0,1,0,0,0,0,0,0,0.66,0.733333333,0.45,0.535714286,0.472222222,0.681818182,0.644444444,0.606741573,0.678571429,0.658227848,0.414893617,0.365591398,0.348314607,0.593406593,0.511363636,0.482352941,0.465909091,0.475609756,0.22826087,0.311111111,0.239130435,0.129032258,0.447147119
0,0,0,0,1,0,0,0,0,0,0.24,0.666666667,0.681818182,0.785714286,0.666666667,0.136363636,0.144444444,0.123595506,0.226190476,0.17721519,0.244680851,0.204301075,0.157303371,0.802197802,0.727272727,0.258823529,0.238636364,0.256097561,0.054347826,0.033333333,0.130434783,0.096774194,0.454419974
0,0,0,0,0,0,0,0,1,0,0.72,0.6,0.377272727,0.5,0.611111111,0.329545455,0.3,0.280898876,0.428571429,0.569620253,0.361702128,0.301075269,0.247191011,0.417582418,0.409090909,0.729411765,0.715909091,0.780487805,0.489130435,0.544444444,0.108695652,0.129032258,0.387989267
0,0,0,0,1,0,0,0,0,0,0.26,0.733333333,0.681818182,0.571428571,0.583333333,0.113636364,0.111111111,0.101123596,0.119047619,0.037974684,0.010638298,0.010752688,0.02247191,0.725274725,0.75,0.247058824,0.261363636,0.231707317,0.076086957,0.055555556,0.119565217,0.064516129,0.436384548
0,0,0,0,1,0,0,0,0,0,0.4,0.733333333,0.713636364,0.571428571,0.583333333,0.102272727,0.066666667,0.056179775,0.095238095,0.050632911,0.021276596,0.021505376,0.033707865,0.758241758,0.693181818,0.258823529,0.284090909,0.231707317,0.076086957,0.055555556,0.054347826,0.043010753,0.445844421
0,0,0,0,0,0,0,0,0,1,0.74,0.466666667,0.281818182,0.75,0.583333333,0.329545455,0.322222222,0.325842697,0.452380952,0.607594937,0.042553191,0.021505376,0.02247191,0.307692308,0.295454545,0.623529412,0.659090909,0.695121951,0.576086957,0.644444444,0.054347826,0.053763441,0.318243264
0,0,1,0,0,0,0,0,0,0,0.88,0.4,0.218181818,0.357142857,0.527777778,0.818181818,0.811111111,0.831460674,0.619047619,0.810126582,0.106382979,0.053763441,0.02247191,0.472527473,0.386363636,0.352941176,0.375,0.341463415,0.119565217,0.188888889,0.076086957,0.064516129,0.33594996
0,0,0,1,0,0,0,0,0,0,0.72,0.666666667,0.3,0.642857143,0.472222222,0.647727273,0.644444444,0.640449438,0.69047619,0.746835443,0.659574468,0.64516129,0.674157303,0.417582418,0.431818182,0.294117647,0.318181818,0.292682927,0.097826087,0.088888889,0.097826087,0.096774194,0.318243264
0,0,0,0,1,0,0,0,0,0,0.08,0.666666667,0.795454545,0.571428571,0.305555556,0.045454545,0.033333333,0.033707865,0.19047619,0.088607595,0.010638298,0.010752688,0.02247191,0.692307692,0.602272727,0.2,0.170454545,0.109756098,0.054347826,0.033333333,0.086956522,0.107526882,0.207381896
0,0,0,0,1,0,0,0,0,0,0.22,0.533333333,0.713636364,0.75,0.611111111,0.079545455,0.077777778,0.06741573,0.107142857,0.050632911,0.010638298,0.010752688,0.02247191,0.659340659,0.647727273,0.223529412,0.215909091,0.207317073,0.054347826,0.022222222,0.043478261,0.032258065,0.37261704
0,0,1,0,0,0,0,0,0,0,0.84,0.466666667,0.25,0.75,0.527777778,0.681818182,0.677777778,0.674157303,0.678571429,0.746835443,0.106382979,0.053763441,0.02247191,0.395604396,0.227272727,0.247058824,0.25,0.219512195,0.076086957,0.1,0.119565217,0.075268817,0.185727237
0,0,0,0,0,0,0,0,0,1,0.8,0.666666667,0.231818182,0.607142857,0.5,0.386363636,0.377777778,0.337078652,0.416666667,0.632911392,0.14893617,0.086021505,0.08988764,0.307692308,0.295454545,0.482352941,0.5,0.609756098,0.663043478,0.644444444,0.195652174,0.182795699,0.207381896
1,0,0,0,0,0,0,0,0,0,0.56,0.6,0.304545455,0.785714286,0.583333333,0.386363636,0.344444444,0.292134831,0.476190476,0.569620253,0.765957447,0.688172043,0.741573034,0.120879121,0.079545455,0.129411765,0.147727273,0.109756098,0.076086957,0.066666667,0.5,0.397849462,0.37261704
0,0,1,0,0,0,0,0,0,0,0.84,0.6,0.272727273,0.714285714,0.5,0.727272727,0.722222222,0.741573034,0.607142857,0.708860759,0.106382979,0.053763441,0.06741573,0.450549451,0.318181818,0.388235294,0.386363636,0.365853659,0.239130435,0.344444444,0.163043478,0.096774194,0.410062581
0,1,0,0,0,0,0,0,0,0,0.68,0.466666667,0.340909091,0.464285714,0.638888889,0.5,0.455555556,0.415730337,0.547619048,0.556962025,0.010638298,0.010752688,0.02247191,0.582417582,0.636363636,0.741176471,0.727272727,0.829268293,0.489130435,0.555555556,0.119565217,0.064516129,0.392773342
0,0,0,0,0,0,0,1,0,0,0.46,0.733333333,0.722727273,0.178571429,0.333333333,0.136363636,0.111111111,0.08988764,0.178571429,0.202531646,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.776470588,0.75,0.829268293,0.130434783,0.2,0.130434783,0.064516129,0.328831416
0,0,0,0,0,0,0,1,0,0,0.72,0.6,0.413636364,0.5,0.305555556,0.318181818,0.311111111,0.292134831,0.404761905,0.46835443,0.319148936,0.301075269,0.292134831,0.417582418,0.409090909,0.776470588,0.772727273,0.817073171,0.380434783,0.488888889,0.152173913,0.107526882,0.126569386
0,0,0,0,1,0,0,0,0,0,0.32,0.8,0.709090909,0.785714286,0.666666667,0.102272727,0.122222222,0.123595506,0.154761905,0.126582278,0.021276596,0.010752688,0.011235955,0.637362637,0.75,0.235294118,0.215909091,0.146341463,0.065217391,0.044444444,0.065217391,0.064516129,0.423626006
0,1,0,0,0,0,0,0,0,0,0.74,0.066666667,0.195454545,0.857142857,0.805555556,0.613636364,0.588888889,0.550561798,0.845238095,0.911392405,0.170212766,0.107526882,0.08988764,0.263736264,0.556818182,0.247058824,0.238636364,0.280487805,0.086956522,0.088888889,0.076086957,0.043010753,0.160288866
0,0,0,0,0,0,0,1,0,0,0.48,0.4,0.745454545,0.464285714,0.166666667,0.295454545,0.288888889,0.269662921,0.285714286,0.316455696,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.788235294,0.761363636,0.829268293,0.141304348,0.222222222,0.119565217,0.064516129,0.453491649
0,0,1,0,0,0,0,0,0,0,0.82,0.266666667,0.022727273,0.5,0.833333333,0.772727273,0.777777778,0.775280899,0.523809524,0.734177215,0.159574468,0.107526882,0.06741573,0.483516484,0.204545455,0.117647059,0.159090909,0.134146341,0.054347826,0.033333333,0.130434783,0.075268817,0.423626006
0,0,0,0,0,0,0,0,1,0,0.72,0.4,0.327272727,0.607142857,0.777777778,0.375,0.333333333,0.337078652,0.369047619,0.417721519,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.870588235,0.840909091,0.890243902,0.684782609,0.777777778,0.130434783,0.086021505,0.511611054
0,1,0,0,0,0,0,0,0,0,0.82,0.2,0.159090909,0.714285714,0.666666667,0.477272727,0.455555556,0.426966292,0.630952381,0.746835443,0.010638298,0.010752688,0.02247191,0.252747253,0.397727273,0.517647059,0.590909091,0.597560976,0.630434783,0.588888889,0.119565217,0.11827957,0.409643926
0,0,1,0,0,0,0,0,0,0,0.82,0.266666667,0.1,0.928571429,0.722222222,0.931818182,0.933333333,0.95505618,0.619047619,0.82278481,0.106382979,0.053763441,0.02247191,0.483516484,0.238636364,0.176470588,0.204545455,0.170731707,0.054347826,0.2,0.22826087,0.204301075,0.762815837
0,1,0,0,0,0,0,0,0,0,0.88,0.4,0.327272727,0.5,0.861111111,0.715909091,0.677777778,0.662921348,0.928571429,0.974683544,0.382978723,0.311827957,0.280898876,0.318681319,0.568181818,0.188235294,0.227272727,0.219512195,0.108695652,0.066666667,0.130434783,0.086021505,0.564957598
0,0,0,0,0,0,0,1,0,0,0.36,0.6,0.75,0.678571429,0.277777778,0.136363636,0.111111111,0.101123596,0.19047619,0.139240506,0.021276596,0.010752688,0.011235955,0.417582418,0.409090909,0.741176471,0.681818182,0.743902439,0.108695652,0.1,0.108695652,0.075268817,0.185727237
0,1,0,0,0,0,0,0,0,0,0.78,0.2,0.213636364,0.607142857,0.527777778,0.613636364,0.566666667,0.528089888,0.821428571,0.860759494,0.340425532,0.290322581,0.213483146,0.285714286,0.488636364,0.188235294,0.204545455,0.170731707,0.076086957,0.1,0.097826087,0.064516129,0.282914736
0,0,0,0,1,0,0,0,0,0,0.28,0.666666667,0.704545455,0.714285714,0.694444444,0.102272727,0.1,0.101123596,0.095238095,0.025316456,0.010638298,0.010752688,0.02247191,0.681318681,0.784090909,0.152941176,0.159090909,0.12195122,0.086956522,0.077777778,0.163043478,0.161290323,0.463392137
0,0,1,0,0,0,0,0,0,0,0.78,0.6,0.204545455,0.785714286,0.666666667,0.761363636,0.755555556,0.764044944,0.642857143,0.746835443,0.446808511,0.397849462,0.382022472,0.43956044,0.193181818,0.223529412,0.25,0.256097561,0.097826087,0.133333333,0.130434783,0.096774194,0.423626006
0,0,0,0,0,0,0,0,0,1,0.76,0.4,0.136363636,0.714285714,0.583333333,0.5,0.477777778,0.460674157,0.416666667,0.556962025,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.482352941,0.545454545,0.56097561,0.619565217,0.677777778,0.108695652,0.086021505,0.416602666
0,0,1,0,0,0,0,0,0,0,0.84,0.333333333,0.181818182,0.678571429,0.722222222,0.886363636,0.888888889,0.887640449,0.607142857,0.860759494,0.361702128,0.268817204,0.337078652,0.43956044,0.284090909,0.2,0.204545455,0.219512195,0.108695652,0.133333333,0.119565217,0.086021505,0.75287206
0,0,0,0,0,0,0,0,1,0,0.72,0.6,0.363636364,0.5,0.833333333,0.352272727,0.311111111,0.280898876,0.226190476,0.291139241,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.752941176,0.772727273,0.817073171,0.652173913,0.677777778,0.22826087,0.129032258,0.491531928
0,0,0,0,0,0,0,0,0,1,0.86,0.4,0.154545455,0.535714286,0.694444444,0.420454545,0.411111111,0.393258427,0.392857143,0.582278481,0.14893617,0.096774194,0.078651685,0.307692308,0.295454545,0.494117647,0.579545455,0.548780488,0.619565217,0.655555556,0.108695652,0.086021505,0.207381896
0,0,0,0,0,0,0,0,0,1,0.88,0.466666667,0.168181818,0.464285714,0.666666667,0.409090909,0.4,0.393258427,0.392857143,0.556962025,0.010638298,0.010752688,0.02247191,0.307692308,0.284090909,0.494117647,0.522727273,0.536585366,0.619565217,0.655555556,0.141304348,0.139784946,0.417399943
0,0,0,0,0,0,0,1,0,0,0.16,0.6,0.695454545,0.607142857,0.333333333,0.170454545,0.155555556,0.146067416,0.273809524,0.17721519,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.764705882,0.738636364,0.780487805,0.076086957,0.066666667,0.086956522,0.096774194,0.218672704
0,0,0,0,1,0,0,0,0,0,0.36,0.6,0.659090909,0.821428571,0.694444444,0.170454545,0.155555556,0.157303371,0.25,0.17721519,0.170212766,0.096774194,0.123595506,0.736263736,0.647727273,0.411764706,0.454545455,0.414634146,0.097826087,0.122222222,0.152173913,0.075268817,0.423626006
0,0,0,0,1,0,0,0,0,0,0.26,0.666666667,0.795454545,0.714285714,0.361111111,0.147727273,0.144444444,0.134831461,0.202380952,0.139240506,0.010638298,0,0,0.703296703,0.659090909,0.235294118,0.170454545,0.195121951,0.076086957,0.044444444,0.065217391,0.11827957,0.338702895
0,0,1,0,0,0,0,0,0,0,0.82,0.733333333,0.245454545,0.642857143,0.527777778,0.772727273,0.755555556,0.775280899,0.619047619,0.708860759,0.106382979,0.053763441,0.06741573,0.549450549,0.340909091,0.188235294,0.159090909,0.134146341,0.184782609,0.155555556,0.130434783,0.075268817,0.332434098
0,1,0,0,0,0,0,0,0,0,0.84,0.266666667,0.2,0.535714286,0.472222222,0.556818182,0.522222222,0.494382022,0.702380952,0.784810127,0.170212766,0.107526882,0.06741573,0.307692308,0.363636364,0.152941176,0.204545455,0.170731707,0.108695652,0.155555556,0.065217391,0.043010753,0.37043937
0,0,0,1,0,0,0,0,0,0,0.64,0.733333333,0.431818182,0.678571429,0.583333333,0.693181818,0.666666667,0.651685393,0.583333333,0.64556962,0.159574468,0.107526882,0.06741573,0.637362637,0.590909091,0.411764706,0.465909091,0.426829268,0.130434783,0.177777778,0.086956522,0.086021505,0.233422751
0,0,0,0,0,0,0,1,0,0,0.18,0.533333333,0.727272727,0.678571429,0.444444444,0.102272727,0.088888889,0.078651685,0.214285714,0.189873418,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.8,0.761363636,0.841463415,0.163043478,0.244444444,0.043478261,0.043010753,0.094012471
0,1,0,0,0,0,0,0,0,0,0.64,0.6,0.445454545,0.428571429,0.472222222,0.590909091,0.533333333,0.505617978,0.654761905,0.721518987,0.106382979,0.053763441,0.02247191,0.571428571,0.568181818,0.588235294,0.522727273,0.609756098,0.25,0.344444444,0.163043478,0.096774194,0.185727237
0,0,0,0,0,0,0,0,1,0,0.54,0.666666667,0.45,0.571428571,0.472222222,0.261363636,0.244444444,0.235955056,0.25,0.35443038,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.717647059,0.704545455,0.743902439,0.304347826,0.4,0.086956522,0.11827957,0.410062581
0,0,0,0,0,0,0,0,0,1,0.88,0.466666667,0.168181818,0.821428571,0.75,0.386363636,0.344444444,0.325842697,0.476190476,0.632911392,0.212765957,0.182795699,0.179775281,0.087912088,0.181818182,0.552941176,0.556818182,0.634146341,0.630434783,0.655555556,0.119565217,0.11827957,0.423626006
0,0,0,0,1,0,0,0,0,0,0.32,0.666666667,0.636363636,0.571428571,0.555555556,0,0,0,0.071428571,0.063291139,0.010638298,0.010752688,0.02247191,0.747252747,0.715909091,0.247058824,0.193181818,0.182926829,0.076086957,0.055555556,0.119565217,0.161290323,0.241606272
0,1,0,0,0,0,0,0,0,0,0.74,0,0.113636364,0.5,0.527777778,0.602272727,0.577777778,0.539325843,0.80952381,0.860759494,0.159574468,0.107526882,0.06741573,0.208791209,0.477272727,0.282352941,0.318181818,0.304878049,0.173913043,0.255555556,0.076086957,0.107526882,0.218672704
0,0,0,0,0,0,0,0,0,1,0.78,0.4,0.159090909,0.785714286,0.694444444,0.409090909,0.366666667,0.337078652,0.547619048,0.696202532,0.010638298,0.010752688,0.02247191,0.131868132,0.045454545,0.494117647,0.579545455,0.658536585,0.75,0.766666667,0.173913043,0.139784946,0.250607438
0,0,0,0,0,0,0,1,0,0,0.28,0.666666667,0.75,0.571428571,0.333333333,0.136363636,0.111111111,0.101123596,0.214285714,0.215189873,0.010638298,0.010752688,0.02247191,0.417582418,0.397727273,0.8,0.75,0.817073171,0.173913043,0.266666667,0.141304348,0.139784946,0.218672704
0,0,0,0,1,0,0,0,0,0,0.18,0.8,0.781818182,0.535714286,0.694444444,0.125,0.111111111,0.112359551,0.107142857,0.075949367,0.010638298,0.010752688,0.02247191,0.813186813,0.795454545,0.329411765,0.227272727,0.182926829,0.010869565,0.033333333,0.054347826,0.064516129,0.462810857
0,0,0,0,0,0,0,0,1,0,0.66,0.666666667,0.372727273,0.785714286,0.777777778,0.227272727,0.211111111,0.213483146,0.226190476,0.278481013,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.835294118,0.818181818,0.865853659,0.543478261,0.611111111,0.076086957,0.043010753,0.735617556
0,0,0,1,0,0,0,0,0,0,0.66,0.8,0.454545455,0.892857143,0.75,0.806818182,0.788888889,0.775280899,0.678571429,0.683544304,0.14893617,0.129032258,0.112359551,0.615384615,0.590909091,0.494117647,0.534090909,0.475609756,0.239130435,0.288888889,0.184782609,0.096774194,0.473748055
0,0,0,0,0,0,0,0,1,0,0.6,0.533333333,0.372727273,0.535714286,0.555555556,0.318181818,0.277777778,0.280898876,0.19047619,0.291139241,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.811764706,0.795454545,0.841463415,0.641304348,0.722222222,0.163043478,0.247311828,0.218672704
0,0,0,0,0,0,0,1,0,0,0.74,0.533333333,0.372727273,0.714285714,0.527777778,0.238636364,0.2,0.202247191,0.273809524,0.303797468,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.717647059,0.715909091,0.756097561,0.358695652,0.4,0.108695652,0.053763441,0.274692774
1,0,0,0,0,0,0,0,0,0,0.62,0.533333333,0.25,0.75,0.444444444,0.113636364,0.122222222,0.112359551,0.55952381,0.607594937,0.744680851,0.655913978,0.730337079,0.175824176,0.079545455,0.188235294,0.204545455,0.182926829,0.076086957,0.088888889,0.489130435,0.35483871,0.207381896
0,0,0,0,0,0,0,0,1,0,0.6,0.533333333,0.454545455,0.714285714,0.583333333,0.25,0.233333333,0.235955056,0.345238095,0.506329114,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.788235294,0.772727273,0.829268293,0.347826087,0.433333333,0.25,0.258064516,0.240273831
0,0,0,0,0,0,0,0,1,0,0.7,0.4,0.318181818,0.571428571,0.722222222,0.443181818,0.411111111,0.393258427,0.404761905,0.443037975,0.010638298,0.010752688,0.02247191,0.417582418,0.409090909,0.847058824,0.818181818,0.963414634,0.673913043,0.788888889,0.119565217,0.064516129,0.617357958
0,0,0,0,1,0,0,0,0,0,0.3,0.533333333,0.781818182,0.714285714,0.666666667,0.034090909,0.055555556,0.056179775,0.154761905,0.025316456,0.010638298,0.010752688,0.02247191,0.692307692,0.806818182,0.188235294,0.181818182,0.170731707,0.054347826,0.033333333,0.108695652,0.064516129,0.449718132
0,0,0,0,1,0,0,0,0,0,0.44,0.8,0.954545455,0.535714286,0.555555556,0.011363636,0,0,0.083333333,0.025316456,0,0,0.011235955,0.703296703,0.636363636,0.270588235,0.181818182,0.12195122,0.065217391,0.044444444,0.065217391,0.064516129,0.428496075
0,0,1,0,0,0,0,0,0,0,0.76,0.533333333,0.240909091,0.464285714,0.361111111,0.75,0.755555556,0.730337079,0.69047619,0.784810127,0.212765957,0.161290323,0.123595506,0.538461538,0.261363636,0.329411765,0.295454545,0.329268293,0.054347826,0.088888889,0.195652174,0.193548387,0.445844421
0,0,0,0,1,0,0,0,0,0,0.4,0.8,0.75,0.821428571,0.888888889,0.284090909,0.244444444,0.179775281,0.178571429,0.101265823,0.010638298,0.010752688,0.02247191,0.934065934,0.829545455,0.282352941,0.295454545,0.256097561,0.076086957,0.055555556,0.173913043,0.150537634,0.551801715
0,0,1,0,0,0,0,0,0,0,0.86,0.4,0.140909091,0.857142857,0.888888889,0.977272727,0.977777778,0.988764045,0.654761905,0.911392405,0.234042553,0.193548387,0.157303371,0.505494505,0.340909091,0.247058824,0.284090909,0.207317073,0.304347826,0.344444444,0.25,0.258064516,0.826834662
0,0,0,0,0,0,0,0,0,1,0.76,0.4,0.177272727,0.392857143,0.611111111,0.511363636,0.511111111,0.494382022,0.452380952,0.620253165,0.010638298,0.010752688,0.02247191,0.307692308,0.238636364,0.388235294,0.522727273,0.5,0.619565217,0.655555556,0.119565217,0.11827957,0.37261704
0,0,0,0,0,0,0,0,0,1,0.84,0.266666667,0.159090909,0.714285714,0.75,0.329545455,0.344444444,0.337078652,0.404761905,0.594936709,0.010638298,0.010752688,0.02247191,0.307692308,0.295454545,0.435294118,0.556818182,0.609756098,0.793478261,0.722222222,0.293478261,0.258064516,0.365417417
0,0,0,0,1,0,0,0,0,0,0.3,0.8,0.731818182,0.857142857,0.611111111,0.068181818,0.077777778,0.06741573,0.071428571,0.063291139,0.053191489,0.032258065,0.02247191,0.659340659,0.75,0.470588235,0.488636364,0.451219512,0.076086957,0.066666667,0.054347826,0.053763441,0.449079613
0,0,0,1,0,0,0,0,0,0,0.82,0.533333333,0.277272727,0.535714286,0.638888889,0.704545455,0.688888889,0.674157303,0.821428571,0.898734177,0.808510638,0.741935484,0.786516854,0.604395604,0.522727273,0.541176471,0.579545455,0.597560976,0.52173913,0.577777778,0.673913043,0.516129032,0.68649891
0,0,0,1,0,0,0,0,0,0,0.36,0.533333333,0.340909091,0.857142857,0.444444444,0.488636364,0.477777778,0.460674157,0.428571429,0.481012658,0.138297872,0.11827957,0.101123596,0.472527473,0.511363636,0.282352941,0.386363636,0.304878049,0.097826087,0.155555556,0.152173913,0.139784946,0.40321552
0,0,0,0,0,0,0,1,0,0,0.68,0.466666667,0.55,0.607142857,0.444444444,0.375,0.344444444,0.325842697,0.238095238,0.278481013,0.010638298,0.010752688,0.02247191,0.362637363,0.295454545,0.717647059,0.761363636,0.792682927,0.152173913,0.244444444,0.076086957,0.064516129,0.484425342
0,0,1,0,0,0,0,0,0,0,0.74,0.133333333,0.095454545,0.642857143,0.555555556,0.738636364,0.733333333,0.719101124,0.642857143,0.759493671,0.244680851,0.172043011,0.157303371,0.494505495,0.397727273,0.270588235,0.284090909,0.280487805,0.108695652,0.177777778,0.065217391,0.096774194,0.233422751
0,1,0,0,0,0,0,0,0,0,0.82,0.266666667,0.272727273,0.821428571,0.944444444,0.636363636,0.6,0.528089888,0.964285714,1,0.340425532,0.279569892,0.213483146,0.351648352,0.590909091,0.247058824,0.25,0.256097561,0.184782609,0.255555556,0.086956522,0.043010753,0.564957598
