q1,q2,q3,q4,lead,d1,d2,d3,d4,distance,spot,play
0,1,0,0,0.616666667,0,0,1,0,0.35,0.767676768,MEDIUM_PASS
0,1,0,0,0.616666667,1,0,0,0,0.25,0.616161616,MEDIUM_PASS
0,1,0,0,0.616666667,1,0,0,0,0.25,0.494949495,SHORT_PASS
0,1,0,0,0.616666667,0,1,0,0,0.225,0.484848485,SHORT_PASS
0,1,0,0,0.616666667,0,0,1,0,0.325,0.525252525,RUSH
0,1,0,0,0.616666667,0,0,0,1,0.3,0.515151515,PUNT
0,1,0,0,0.616666667,1,0,0,0,0.25,0.474747475,SHORT_PASS
0,1,0,0,0.616666667,0,1,0,0,0.25,0.474747475,SHORT_PASS
0,1,0,0,0.616666667,0,0,1,0,0.25,0.474747475,SHORT_PASS
0,1,0,0,0.616666667,0,0,0,1,0.25,0.474747475,PUNT
0,0,1,0,0.616666667,1,0,0,0,0.25,0.929292929,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.3,0.949494949,SHORT_PASS
0,0,1,0,0.616666667,0,0,1,0,0.2,0.909090909,MEDIUM_PASS
0,0,1,0,0.616666667,1,0,0,0,0.25,0.767676768,RUSH
0,0,1,0,0.616666667,1,0,0,0,0.6,0.909090909,LONG_PASS
0,0,1,0,0.558333333,1,0,0,0,0.25,0.666666667,RUSH
0,0,1,0,0.558333333,0,1,0,0,0.2,0.646464646,SHORT_PASS
0,0,1,0,0.558333333,0,0,1,0,0.2,0.646464646,MEDIUM_PASS
0,0,1,0,0.558333333,1,0,0,0,0.25,0.515151515,RUSH
0,0,1,0,0.558333333,0,1,0,0,0.2,0.494949495,SHORT_PASS
0,0,1,0,0.558333333,0,0,1,0,0.2,0.494949495,MEDIUM_PASS
0,0,1,0,0.558333333,1,0,0,0,0.25,0.363636364,SHORT_PASS
0,0,1,0,0.558333333,0,1,0,0,0.25,0.363636364,SHORT_PASS
0,0,1,0,0.558333333,0,0,1,0,0.25,0.363636364,SHORT_PASS
0,0,1,0,0.558333333,0,0,0,1,0.25,0.363636364,FIELD_GOAL
0,0,1,0,0.558333333,1,0,0,0,0.25,0.777777778,RUSH
0,0,1,0,0.558333333,0,1,0,0,0.3,0.797979798,SHORT_PASS
0,0,1,0,0.558333333,0,0,1,0,0.3,0.797979798,LONG_PASS
0,0,1,0,0.558333333,1,0,0,0,0.25,0.565656566,RUSH
0,0,1,0,0.558333333,0,1,0,0,0.075,0.494949495,SHORT_PASS
0,0,1,0,0.558333333,0,0,1,0,0.075,0.494949495,SHORT_PASS
0,0,1,0,0.616666667,1,0,0,0,0.25,0.474747475,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.25,0.474747475,RUSH
0,0,1,0,0.616666667,0,0,1,0,0.5,0.575757576,SHORT_PASS
0,0,1,0,0.616666667,0,0,0,1,0.5,0.575757576,PUNT
0,0,1,0,0.616666667,1,0,0,0,0.25,0.303030303,SHORT_PASS
0,0,1,0,0.616666667,0,1,0,0,0.25,0.303030303,SHORT_PASS
0,0,0,1,0.616666667,0,0,1,0,0.2,0.282828283,SHORT_PASS
0,0,0,1,0.616666667,0,0,0,1,0.2,0.282828283,FIELD_GOAL
0,0,0,1,0.641666667,1,0,0,0,0.25,0.727272727,RUSH
0,0,0,1,0.641666667,0,1,0,0,0.175,0.696969697,LONG_PASS
0,0,0,1,0.641666667,1,0,0,0,0.25,0.393939394,SHORT_PASS
0,0,0,1,0.641666667,0,1,0,0,0.075,0.323232323,RUSH
0,0,0,1,0.641666667,1,0,0,0,0.25,0.262626263,RUSH
0,0,0,1,0.641666667,0,1,0,0,0.125,0.212121212,SHORT_PASS
0,0,0,1,0.641666667,0,0,1,0,0.125,0.212121212,RUSH
0,0,0,1,0.641666667,0,0,0,1,0.075,0.191919192,SHORT_PASS
0,0,0,1,0.583333333,1,0,0,0,0.25,0.757575758,RUSH
0,0,0,1,0.583333333,0,1,0,0,0.25,0.757575758,SHORT_PASS
0,0,0,1,0.583333333,0,0,1,0,0.1,0.696969697,SHORT_PASS
0,0,0,1,0.583333333,1,0,0,0,0.25,0.636363636,SHORT_PASS
0,0,0,1,0.583333333,0,1,0,0,0.4,0.696969697,SHORT_PASS
0,0,0,1,0.583333333,0,0,1,0,0.4,0.696969697,SHORT_PASS
0,0,0,1,0.583333333,0,0,0,1,0.4,0.696969697,PUNT
0,0,0,1,0.525,1,0,0,0,0.25,0.232323232,RUSH
0,0,0,1,0.525,0,1,0,0,0.3,0.252525253,SHORT_PASS
0,0,0,1,0.525,0,0,1,0,0.3,0.252525253,SHORT_PASS
0,0,0,1,0.525,0,0,0,1,0.3,0.252525253,FIELD_GOAL
0,0,0,1,0.491666667,1,0,0,0,0.25,0.626262626,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.898989899,RUSH
1,0,0,0,0.5,0,1,0,0,0.175,0.868686869,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.767676768,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.15,0.727272727,MEDIUM_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.575757576,RUSH
1,0,0,0,0.5,0,1,0,0,0.225,0.565656566,RUSH
1,0,0,0,0.5,0,0,1,0,0.375,0.626262626,SHORT_PASS
1,0,0,0,0.5,0,0,0,1,0.375,0.626262626,PUNT
1,0,0,0,0.5,1,0,0,0,0.25,0.414141414,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.275,0.424242424,MEDIUM_PASS
1,0,0,0,0.5,0,0,1,0,0.025,0.323232323,LONG_PASS
1,0,0,0,0.5,1,0,0,0,0.1,0.04040404,RUSH
1,0,0,0,0.5,0,1,0,0,0.1,0.04040404,RUSH
1,0,0,0,0.5,0,0,1,0,0.05,0.02020202,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.757575758,RUSH
1,0,0,0,0.5,0,1,0,0,0.125,0.707070707,RUSH
1,0,0,0,0.5,0,0,1,0,0.025,0.666666667,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.646464646,MEDIUM_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.464646465,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.25,0.464646465,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.025,0.373737374,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.101010101,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.025,0.01010101,RUSH
0,1,0,0,0.5,1,0,0,0,0.25,0.828282828,SHORT_PASS
0,1,0,0,0.5,0,1,0,0,0.1,0.767676768,RUSH
0,1,0,0,0.5,0,0,1,0,0.175,0.797979798,RUSH
0,1,0,0,0.5,0,0,0,1,0.075,0.757575758,PUNT
0,1,0,0,0.5,1,0,0,0,0.25,0.171717172,SHORT_PASS
0,1,0,0,0.558333333,1,0,0,0,0.5,0.909090909,RUSH
0,1,0,0,0.558333333,0,1,0,0,0.475,0.898989899,SHORT_PASS
0,1,0,0,0.558333333,0,0,1,0,0.475,0.898989899,SHORT_PASS
0,1,0,0,0.558333333,0,0,0,1,0.475,0.898989899,PUNT
0,1,0,0,0.558333333,1,0,0,0,0.25,0.95959596,SHORT_PASS
0,1,0,0,0.558333333,0,1,0,0,0.25,0.95959596,SHORT_PASS
0,1,0,0,0.558333333,0,0,1,0,0.275,0.96969697,RUSH
0,1,0,0,0.558333333,0,0,0,1,0.35,1,PUNT
0,1,0,0,0.558333333,1,0,0,0,0.25,0.686868687,RUSH
0,1,0,0,0.558333333,0,1,0,0,0.2,0.666666667,LONG_PASS
0,1,0,0,0.558333333,1,0,0,0,0.25,0.434343434,FIELD_GOAL
0,0,1,0,0.583333333,1,0,0,0,0.25,0.757575758,RUSH
0,0,1,0,0.583333333,0,1,0,0,0.325,0.787878788,RUSH
0,0,1,0,0.583333333,0,0,1,0,0.1,0.696969697,SHORT_PASS
0,0,1,0,0.583333333,0,0,0,1,0.225,0.747474747,PUNT
0,0,1,0,0.583333333,1,0,0,0,0.25,0.636363636,RUSH
0,0,1,0,0.583333333,0,1,0,0,0.025,0.545454545,RUSH
0,0,1,0,0.583333333,1,0,0,0,0.25,0.434343434,SHORT_PASS
0,0,1,0,0.583333333,0,1,0,0,0.2,0.414141414,MEDIUM_PASS
0,0,1,0,0.583333333,1,0,0,0,0.25,0.282828283,RUSH
0,0,1,0,0.583333333,0,1,0,0,0.075,0.212121212,SHORT_PASS
0,0,1,0,0.583333333,0,0,1,0,0.125,0.232323232,RUSH
0,0,1,0,0.583333333,0,0,0,1,0.125,0.232323232,FIELD_GOAL
0,0,1,0,0.583333333,1,0,0,0,0.25,0.909090909,RUSH
0,0,1,0,0.583333333,0,1,0,0,0.2,0.888888889,SHORT_PASS
0,0,1,0,0.583333333,1,0,0,0,0.25,0.797979798,RUSH
0,0,1,0,0.583333333,1,0,0,0,0.25,0.696969697,RUSH
0,0,1,0,0.583333333,0,1,0,0,0.125,0.646464646,SHORT_PASS
0,0,1,0,0.583333333,0,0,1,0,0.05,0.616161616,RUSH
0,0,1,0,0.583333333,1,0,0,0,0.25,0.555555556,SHORT_PASS
0,0,1,0,0.583333333,1,0,0,0,0.375,0.484848485,RUSH
0,0,0,1,0.583333333,0,1,0,0,0.65,0.595959596,MEDIUM_PASS
0,0,0,1,0.583333333,0,0,1,0,0.4,0.494949495,SHORT_PASS
0,0,0,1,0.583333333,0,0,0,1,0.4,0.494949495,PUNT
0,0,0,1,0.583333333,1,0,0,0,0.25,0.808080808,MEDIUM_PASS
0,0,0,1,0.583333333,1,0,0,0,0.25,0.696969697,RUSH
0,0,0,1,0.583333333,1,0,0,0,0.25,0.434343434,SHORT_PASS
0,0,0,1,0.583333333,0,1,0,0,0.1,0.373737374,SHORT_PASS
0,0,0,1,0.583333333,0,0,1,0,0.1,0.373737374,SHORT_PASS
0,0,0,1,0.583333333,1,0,0,0,0.25,0.535353535,SHORT_PASS
0,0,0,1,0.583333333,0,1,0,0,0.25,0.535353535,SHORT_PASS
0,0,0,1,0.583333333,0,0,1,0,0.25,0.535353535,MEDIUM_PASS
0,0,0,1,0.583333333,1,0,0,0,0.25,0.393939394,LONG_PASS
0,0,0,1,0.583333333,1,0,0,0,0.05,0.02020202,RUSH
0,0,0,1,0.533333333,1,0,0,0,0.5,0.575757576,RUSH
0,0,0,1,0.533333333,0,1,0,0,0.35,0.515151515,SHORT_PASS
0,0,0,1,0.533333333,0,0,1,0,0.375,0.525252525,SHORT_PASS
0,0,0,1,0.533333333,0,0,0,1,0.375,0.525252525,PUNT
1,0,0,0,0.5,1,0,0,0,0.25,0.757575758,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.303030303,RUSH
1,0,0,0,0.5,0,1,0,0,0.1,0.242424242,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.1,0.242424242,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.707070707,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.125,0.656565657,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.125,0.656565657,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.585858586,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.25,0.585858586,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.075,0.515151515,LONG_PASS
1,0,0,0,0.5,1,0,0,0,0.1,0.04040404,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.1,0.04040404,SHORT_PASS
1,0,0,0,0.558333333,1,0,0,0,0.25,0.373737374,SHORT_PASS
1,0,0,0,0.558333333,0,1,0,0,0.25,0.373737374,RUSH
1,0,0,0,0.558333333,0,0,1,0,0.1,0.313131313,SHORT_PASS
1,0,0,0,0.558333333,0,0,0,1,0.025,0.282828283,RUSH
1,0,0,0,0.558333333,1,0,0,0,0.25,0.242424242,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.1,0.181818182,SHORT_PASS
1,0,0,0,0.558333333,1,0,0,0,0.25,0.858585859,SHORT_PASS
1,0,0,0,0.558333333,0,1,0,0,0.25,0.858585859,SHORT_PASS
1,0,0,0,0.558333333,0,0,1,0,0.25,0.858585859,SHORT_PASS
1,0,0,0,0.558333333,0,0,0,1,0.25,0.858585859,PUNT
0,1,0,0,0.558333333,1,0,0,0,0.25,0.808080808,RUSH
0,1,0,0,0.558333333,0,1,0,0,0.15,0.767676768,LONG_PASS
0,1,0,0,0.558333333,1,0,0,0,0.25,0.555555556,SHORT_PASS
0,1,0,0,0.558333333,0,1,0,0,0.175,0.525252525,SHORT_PASS
0,1,0,0,0.591666667,1,0,0,0,0.25,0.757575758,SHORT_PASS
0,1,0,0,0.591666667,0,1,0,0,0.25,0.757575758,RUSH
0,1,0,0,0.591666667,0,0,1,0,0.4,0.818181818,SHORT_PASS
0,1,0,0,0.591666667,1,0,0,0,0.25,0.929292929,RUSH
0,1,0,0,0.591666667,0,1,0,0,0.125,0.878787879,SHORT_PASS
0,1,0,0,0.591666667,0,0,1,0,0.075,0.858585859,RUSH
0,1,0,0,0.591666667,0,0,0,1,0.075,0.858585859,PUNT
0,0,1,0,0.566666667,1,0,0,0,0.25,0.95959596,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.05,0.878787879,RUSH
0,0,1,0,0.566666667,0,0,1,0,0.15,0.919191919,MEDIUM_PASS
0,0,1,0,0.566666667,1,0,0,0,0.25,0.787878788,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.375,0.838383838,SHORT_PASS
0,0,1,0,0.566666667,0,0,1,0,0.375,0.838383838,MEDIUM_PASS
0,0,1,0,0.566666667,1,0,0,0,0.25,0.666666667,RUSH
0,0,1,0,0.566666667,1,0,0,0,0.25,0.555555556,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.25,0.555555556,SHORT_PASS
0,0,1,0,0.566666667,0,0,1,0,0.125,0.505050505,SHORT_PASS
0,0,1,0,0.566666667,0,0,0,1,0.125,0.505050505,PUNT
0,0,1,0,0.566666667,1,0,0,0,0.25,0.888888889,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.2,0.868686869,MEDIUM_PASS
0,0,1,0,0.566666667,1,0,0,0,0.25,0.757575758,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.025,0.666666667,SHORT_PASS
0,0,1,0,0.566666667,1,0,0,0,0.25,0.616161616,SHORT_PASS
0,0,1,0,0.566666667,0,1,0,0,0.025,0.525252525,RUSH
0,0,1,0,0.566666667,1,0,0,0,0.25,0.434343434,MEDIUM_PASS
0,0,1,0,0.566666667,1,0,0,0,0.25,0.232323232,SHORT_PASS
0,0,0,1,0.566666667,0,1,0,0,0.075,0.161616162,SHORT_PASS
0,0,0,1,0.566666667,0,0,1,0,0.075,0.161616162,SHORT_PASS
0,0,0,1,0.566666667,0,0,0,1,0.075,0.161616162,MEDIUM_PASS
0,0,0,1,0.566666667,1,0,0,0,0.075,0.03030303,SHORT_PASS
0,0,0,1,0.566666667,0,1,0,0,0.075,0.03030303,RUSH
0,0,0,1,0.625,1,0,0,0,0.25,0.757575758,SHORT_PASS
0,0,0,1,0.625,0,1,0,0,0.175,0.727272727,SHORT_PASS
0,0,0,1,0.625,0,0,1,0,0.175,0.727272727,SHORT_PASS
0,0,0,1,0.625,1,0,0,0,0.425,0.939393939,RUSH
0,0,0,1,0.625,0,1,0,0,0.375,0.919191919,RUSH
0,0,0,1,0.625,0,0,1,0,0.25,0.868686869,SHORT_PASS
0,0,0,1,0.625,0,0,0,1,0.05,0.787878788,PUNT
0,0,0,1,0.566666667,1,0,0,0,0.25,0.464646465,RUSH
0,0,0,1,0.566666667,0,1,0,0,0.025,0.373737374,RUSH
0,0,0,1,0.566666667,1,0,0,0,0.25,0.444444444,SHORT_PASS
0,0,0,1,0.566666667,0,1,0,0,0.25,0.444444444,RUSH
0,0,0,1,0.566666667,0,0,1,0,0.175,0.414141414,RUSH
0,0,0,1,0.566666667,0,0,0,1,0.1,0.383838384,RUSH
1,0,0,0,0.5,1,0,0,0,0.25,0.757575758,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.3,0.777777778,RUSH
1,0,0,0,0.5,0,0,1,0,0.15,0.717171717,SHORT_PASS
1,0,0,0,0.5,0,0,0,1,0.15,0.717171717,PUNT
1,0,0,0,0.475,1,0,0,0,0.25,0.757575758,SHORT_PASS
1,0,0,0,0.475,0,1,0,0,0.25,0.757575758,SHORT_PASS
1,0,0,0,0.475,0,0,1,0,0.25,0.757575758,SHORT_PASS
1,0,0,0,0.475,1,0,0,0,0.25,0.767676768,SHORT_PASS
1,0,0,0,0.475,0,1,0,0,0.125,0.717171717,SHORT_PASS
1,0,0,0,0.475,0,0,1,0,0.25,0.767676768,SHORT_PASS
1,0,0,0,0.475,0,0,0,1,0.25,0.767676768,PUNT
1,0,0,0,0.475,1,0,0,0,0.25,0.949494949,RUSH
1,0,0,0,0.475,0,1,0,0,0.15,0.909090909,SHORT_PASS
1,0,0,0,0.475,0,0,1,0,0.3,0.96969697,MEDIUM_PASS
1,0,0,0,0.475,1,0,0,0,0.25,0.848484848,RUSH
0,1,0,0,0.475,0,1,0,0,0.175,0.818181818,RUSH
0,1,0,0,0.475,0,0,1,0,0.175,0.818181818,SHORT_PASS
0,1,0,0,0.475,0,0,0,1,0.175,0.818181818,PUNT
0,1,0,0,0.475,1,0,0,0,0.25,0.676767677,MEDIUM_PASS
0,1,0,0,0.475,1,0,0,0,0.25,0.565656566,SHORT_PASS
0,1,0,0,0.475,0,1,0,0,0.2,0.545454545,LONG_PASS
0,1,0,0,0.475,1,0,0,0,0.125,0.050505051,SHORT_PASS
0,1,0,0,0.475,0,1,0,0,0.125,0.050505051,RUSH
0,1,0,0,0.475,0,0,1,0,0.125,0.050505051,RUSH
0,1,0,0,0.475,0,0,0,1,0.175,0.070707071,FIELD_GOAL
0,1,0,0,0.5,1,0,0,0,0.25,0.636363636,SHORT_PASS
0,1,0,0,0.5,0,1,0,0,0.25,0.636363636,RUSH
0,1,0,0,0.5,1,0,0,0,0.25,0.313131313,SHORT_PASS
0,1,0,0,0.5,0,1,0,0,0.375,0.363636364,SHORT_PASS
0,1,0,0,0.475,1,0,0,0,0.375,0.787878788,LONG_PASS
0,1,0,0,0.475,1,0,0,0,0.25,0.272727273,RUSH
0,1,0,0,0.475,0,1,0,0,0.45,0.353535354,SHORT_PASS
0,1,0,0,0.475,0,0,1,0,0.45,0.353535354,SHORT_PASS
0,1,0,0,0.475,0,0,0,1,0.475,0.363636364,RUSH
0,0,1,0,0.416666667,1,0,0,0,0.25,0.757575758,MEDIUM_PASS
0,0,1,0,0.416666667,1,0,0,0,0.25,0.656565657,SHORT_PASS
0,0,1,0,0.416666667,1,0,0,0,0.25,0.747474747,SHORT_PASS
0,0,1,0,0.416666667,0,1,0,0,0.175,0.717171717,SHORT_PASS
0,0,1,0,0.416666667,0,0,1,0,0.175,0.717171717,LONG_PASS
0,0,1,0,0.416666667,1,0,0,0,0.25,0.434343434,RUSH
0,0,1,0,0.416666667,1,0,0,0,0.25,0.323232323,RUSH
0,0,1,0,0.416666667,0,1,0,0,0.425,0.393939394,SHORT_PASS
0,0,1,0,0.416666667,0,0,1,0,0.425,0.393939394,RUSH
0,0,1,0,0.416666667,0,0,0,1,0.5,0.424242424,PUNT
0,0,0,1,0.416666667,1,0,0,0,0.25,0.878787879,SHORT_PASS
0,0,0,1,0.416666667,0,1,0,0,0.025,0.787878788,RUSH
0,0,0,1,0.416666667,1,0,0,0,0.25,0.606060606,MEDIUM_PASS
0,0,0,1,0.416666667,1,0,0,0,0.25,0.505050505,SHORT_PASS
0,0,0,1,0.416666667,0,1,0,0,0.075,0.434343434,LONG_PASS
0,0,0,1,0.416666667,1,0,0,0,0.25,0.222222222,SHORT_PASS
0,0,0,1,0.416666667,0,1,0,0,0.075,0.151515152,SHORT_PASS
0,0,0,1,0.416666667,0,0,1,0,0.075,0.151515152,SHORT_PASS
0,0,0,1,0.416666667,0,0,0,1,0.075,0.151515152,FIELD_GOAL
0,0,0,1,0.391666667,1,0,0,0,0.25,0.656565657,SHORT_PASS
0,0,0,1,0.391666667,0,1,0,0,0.125,0.606060606,SHORT_PASS
0,0,0,1,0.391666667,1,0,0,0,0.25,0.545454545,RUSH
0,0,0,1,0.391666667,1,0,0,0,0.25,0.393939394,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.767676768,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.375,0.818181818,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.4,0.828282828,SHORT_PASS
1,0,0,0,0.5,0,0,0,1,0.4,0.828282828,PUNT
1,0,0,0,0.45,1,0,0,0,0.25,0.818181818,SHORT_PASS
1,0,0,0,0.45,0,1,0,0,0.25,0.818181818,RUSH
1,0,0,0,0.45,0,0,1,0,0.175,0.787878788,MEDIUM_PASS
1,0,0,0,0.45,1,0,0,0,0.25,0.666666667,RUSH
1,0,0,0,0.45,1,0,0,0,0.25,0.565656566,SHORT_PASS
1,0,0,0,0.45,0,1,0,0,0.125,0.515151515,SHORT_PASS
1,0,0,0,0.45,1,0,0,0,0.25,0.434343434,SHORT_PASS
1,0,0,0,0.45,0,1,0,0,0.075,0.363636364,MEDIUM_PASS
1,0,0,0,0.45,1,0,0,0,0.25,0.191919192,RUSH
1,0,0,0,0.45,0,1,0,0,0.325,0.222222222,SHORT_PASS
1,0,0,0,0.45,0,0,1,0,0.325,0.222222222,MEDIUM_PASS
1,0,0,0,0.45,1,0,0,0,0.05,0.02020202,SHORT_PASS
1,0,0,0,0.45,0,1,0,0,0.05,0.02020202,SHORT_PASS
1,0,0,0,0.45,0,0,1,0,0.05,0.02020202,RUSH
1,0,0,0,0.45,0,0,0,1,0.05,0.02020202,FIELD_GOAL
1,0,0,0,0.416666667,1,0,0,0,0.25,0.939393939,RUSH
1,0,0,0,0.416666667,0,1,0,0,0.25,0.939393939,SHORT_PASS
1,0,0,0,0.416666667,0,0,1,0,0.25,0.939393939,RUSH
1,0,0,0,0.416666667,0,0,0,1,0.4,1,PUNT
1,0,0,0,0.358333333,1,0,0,0,0.15,0.060606061,RUSH
1,0,0,0,0.358333333,1,0,0,0,0.05,0.02020202,RUSH
0,1,0,0,0.408333333,1,0,0,0,0.25,0.202020202,SHORT_PASS
0,1,0,0,0.408333333,0,1,0,0,0.1,0.141414141,SHORT_PASS
0,1,0,0,0.408333333,0,0,1,0,0.1,0.141414141,SHORT_PASS
0,1,0,0,0.408333333,1,0,0,0,0.125,0.050505051,SHORT_PASS
0,1,0,0,0.408333333,0,1,0,0,0.125,0.050505051,SHORT_PASS
0,1,0,0,0.408333333,0,0,1,0,0.075,0.03030303,SHORT_PASS
0,1,0,0,0.408333333,0,0,0,1,0.075,0.03030303,FIELD_GOAL
0,1,0,0,0.408333333,1,0,0,0,0.25,0.686868687,SHORT_PASS
0,1,0,0,0.408333333,0,1,0,0,0.2,0.666666667,RUSH
0,1,0,0,0.408333333,0,0,1,0,0.175,0.656565657,SHORT_PASS
0,1,0,0,0.408333333,0,0,0,1,0.175,0.656565657,PUNT
0,1,0,0,0.408333333,1,0,0,0,0.25,0.676767677,RUSH
0,1,0,0,0.408333333,0,1,0,0,0.375,0.727272727,LONG_PASS
0,1,0,0,0.408333333,1,0,0,0,0.25,0.434343434,MEDIUM_PASS
0,1,0,0,0.408333333,1,0,0,0,0.25,0.262626263,SHORT_PASS
0,1,0,0,0.408333333,0,1,0,0,0.25,0.262626263,SHORT_PASS
0,1,0,0,0.408333333,0,0,1,0,0.25,0.262626263,SHORT_PASS
0,1,0,0,0.466666667,1,0,0,0,0.25,0.464646465,RUSH
0,1,0,0,0.466666667,0,1,0,0,0.15,0.424242424,RUSH
0,1,0,0,0.466666667,1,0,0,0,0.25,0.363636364,SHORT_PASS
0,1,0,0,0.466666667,0,1,0,0,0.25,0.363636364,SHORT_PASS
0,1,0,0,0.466666667,0,0,1,0,0.025,0.272727273,MEDIUM_PASS
0,1,0,0,0.466666667,1,0,0,0,0.25,0.171717172,RUSH
0,1,0,0,0.466666667,0,1,0,0,0.45,0.252525253,RUSH
0,1,0,0,0.466666667,0,0,1,0,0.8,0.393939394,RUSH
0,1,0,0,0.466666667,0,0,0,1,0.95,0.454545455,PUNT
0,0,1,0,0.408333333,1,0,0,0,0.25,0.787878788,SHORT_PASS
0,0,1,0,0.408333333,0,1,0,0,0.475,0.878787879,MEDIUM_PASS
0,0,1,0,0.408333333,0,0,1,0,0.175,0.757575758,SHORT_PASS
0,0,1,0,0.35,1,0,0,0,0.25,0.909090909,SHORT_PASS
0,0,1,0,0.35,0,1,0,0,0.175,0.878787879,SHORT_PASS
0,0,1,0,0.35,0,0,1,0,0.175,0.878787879,SHORT_PASS
0,0,1,0,0.35,0,0,0,1,0.175,0.878787879,PUNT
0,0,1,0,0.291666667,1,0,0,0,0.25,0.737373737,SHORT_PASS
0,0,1,0,0.291666667,0,1,0,0,0.25,0.737373737,SHORT_PASS
0,0,1,0,0.291666667,0,0,1,0,0.25,0.737373737,LONG_PASS
0,0,1,0,0.291666667,1,0,0,0,0.25,0.464646465,RUSH
0,0,1,0,0.291666667,0,1,0,0,0.225,0.454545455,SHORT_PASS
0,0,1,0,0.291666667,0,0,1,0,0.225,0.454545455,MEDIUM_PASS
0,0,1,0,0.291666667,1,0,0,0,0.25,0.303030303,MEDIUM_PASS
0,0,1,0,0.291666667,1,0,0,0,0.25,0.141414141,RUSH
0,0,1,0,0.291666667,0,1,0,0,0.175,0.111111111,SHORT_PASS
0,0,1,0,0.291666667,0,0,1,0,0.175,0.111111111,SHORT_PASS
0,0,1,0,0.291666667,0,0,0,1,0.175,0.111111111,RUSH
0,0,0,1,0.291666667,1,0,0,0,0.25,0.565656566,SHORT_PASS
0,0,0,1,0.291666667,0,1,0,0,0.05,0.484848485,RUSH
0,0,0,1,0.291666667,1,0,0,0,0.25,0.454545455,LONG_PASS
0,0,0,1,0.291666667,1,0,0,0,0.25,0.212121212,SHORT_PASS
0,0,0,1,0.291666667,0,1,0,0,0.625,0.363636364,RUSH
0,0,0,1,0.291666667,0,0,1,0,0.675,0.383838384,SHORT_PASS
0,0,0,1,0.291666667,0,0,0,1,0.675,0.383838384,PUNT
0,0,0,1,0.233333333,1,0,0,0,0.25,0.797979798,SHORT_PASS
0,0,0,1,0.233333333,0,1,0,0,0.1,0.737373737,MEDIUM_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.626262626,SHORT_PASS
0,0,0,1,0.233333333,0,1,0,0,0.175,0.595959596,LONG_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.262626263,RUSH
0,0,0,1,0.233333333,0,1,0,0,0.175,0.232323232,SHORT_PASS
0,0,0,1,0.233333333,0,0,1,0,0.175,0.232323232,SHORT_PASS
0,0,0,1,0.233333333,0,0,0,1,0.175,0.232323232,SHORT_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.727272727,MEDIUM_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.535353535,MEDIUM_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.353535354,MEDIUM_PASS
0,0,0,1,0.233333333,1,0,0,0,0.25,0.252525253,SHORT_PASS
0,0,0,1,0.233333333,0,1,0,0,0.25,0.252525253,SHORT_PASS
0,0,0,1,0.233333333,0,0,1,0,0.25,0.252525253,SHORT_PASS
0,0,0,1,0.291666667,1,0,0,0,0.25,0.545454545,MEDIUM_PASS
0,0,0,1,0.291666667,1,0,0,0,0.25,0.353535354,SHORT_PASS
0,0,0,1,0.291666667,0,1,0,0,0.05,0.272727273,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,0.25,0.757575758,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.125,0.707070707,RUSH
